Tweet,sentiment
"@JossieNaysha si demasiado :( .Jajajajaja
",-1
"para que me valla bien los juegos :( pero por lo menos me va el fl studio :D
",-1
"@LauraMejia00 YO YA NO ESTOY :(
",-1
"Ayer que me maquille y me veía tan pinche guapa, no me tomé ni una foto. Por qué todo me sale mal? :(
",-1
"Mi Tucuman hermoso, mi hogar :( #Tucumanazo
",-1
"@FacuCanelo te acompaño en el sentimiento amigo :( jajaja
",-1
"Como me gustaria que mi prima viva aca, por lo menos a ella la tendria :(
",-1
"@viquinikill no quería joderlos, pero me da cosa preguntarle a psiquiatra... :(  @_Ummagummas @sinope, uds que opinan?
",-1
"@capitananchoas aaa verdad :( ya me estaba ilusionando
",-1
"Ojalá que mi novio aún este descansando. Se durmió casi al amanecer con su tarea. :(
",-1
"Yo ni en Twitter soy popular y todo muy triste :(
",-1
"Que extrañable que es Yeison !!!!!! :(
",-1
"@RodriMilRayitas es porque soy negro :( jkajaja
",-1
"@picdetroi Cansino , más bien. :((
",-1
"@JosDice Ayy Jos, hace una semana que no tengo celu y estoy depre, estar sin Instagram para publicar sobre ustedes me mata :( lloro,ayudame!
",-1
"A esta hora debería estar durmiendo :(.
",-1
"Lunes post vacaciones :(. Mucho ánimo a todos los que volvéis a la rutina hoy. #FelizLunes http://t.co/B1bl66XOCL
",-1
"Pobre angelito :( #FuerzaTorrico
",-1
"Me dejan en visto :(
",-1
"@cristigalas cominciamo maluccio eh?!? :(
",-1
"#NuncaMePasoEsoDe ganarme la loteria! :( NUNCA!
",-1
"Ya lo extraño :((((
",-1
"Hace como ocho meses vengo esperando #FearTWD y me lo perdí :(
",-1
"@franciscamaldo llevame para una fiesta :(
",-1
"Me siento una mala persona &gt;-&lt;.Perdón Carla, pero no estaba preparada para ir :(
",-1
"@SidyRM para :(
",-1
"En un mes vienen y que no voy ha hacer? Verles :(
",-1
"soy de las que se inflan a estudiar y se quedan en el seis :((( https://t.co/QQuM0M5N5Y
",-1
"@mandiuuus_ ya :( Pero bueno, voten a quien voten da igual. El problema es el capitalismo no los partidos
",-1
"@FlorArr79 jajajaj nooo al parecer nada, me hiciste recordar a vasquez :((
",-1
"@beautifulgri Te gusta? jaja crecí con la música de Luciano gracias a mamá y ella fallecio hace casi dos meses :( http://t.co/8t9y5yiPjf
",-1
"@DuranJossy no se :(
",-1
"@wizengamots la amo tentó por la cresta :(
",-1
"—Amor, te extraño..—Asómate a la ventana..—Aww, no te veo, ¿dónde estás?.—En mi casa, jajaja no seas pendeja, ¿en serio te asomaste? .—Ay :(
",-1
"@CarlyBum_ te envidio mucho :(
",-1
"Uno Se Pega Unas Ilusionadas Muy Pailas :(
",-1
"@RocreGame te sigo queriendo :(
",-1
"@karolarguello10 chuiii no tengo mas whatssap :(
",-1
"Quiero una mascara de V de Venganza :(
",-1
"@CaroolinCacao tenía que venirme, lo siento :(
",-1
"@taami_dy jajajajaja no me concentro y tengo sueño :(
",-1
"Te extraño tanto Eze :( ❤
",-1
"Mamá volve :(
",-1
"Su ropa :(
",-1
"@Paddy1FCN :( no me digas eso :'''( #AufGehtsNürnberg
",-1
"@RapEspaa @VanessaSplowerB Yo este año he escuchado tanto pachangueo que me sé la mitad de las canciones. :(((((
",-1
"@samira_ferreyra seguime se me eliminó el otro Twitter :'(:-(
",-1
"@Dieggo_ac yo soy muy nenita para esas cosas, me da miedo todo eso jjaja :(
",-1
"69 otra vez, me caes muy bien aunque en persona siempre hablamos super poco :(
",-1
"@GlitzTV consulta repiten las novelas los fin de semanas? Yo podré ver corazón indomable 2 veces por semana :(
",-1
"Ves como eres :( @wildepratt y quítate eso de el callao😂😂😂
",-1
"@nicolay38 Ay. Es que es una de las sagas más importantes de la historia de los videojuegos. ¡Y termina! La quinta es la despedida :(
",-1
"quiero mis cositas para las uñas :(
",-1
"Belma es como a cogerlo a uno de parche :(
",-1
"Tu puedes dar Mg? — Ya no :( http://t.co/WKFo3iJyaN
",-1
"@marthacubedo jajaja ya seee, fue algo muy rapido :( minimo a cenar no ?
",-1
"Que mal me siento :-(
",-1
"@allygrrr pues dile que me ayude a escribir que drama le falta a mi historia :( nopues
",-1
"@Ailu_Lazzaro :(((( lloro
",-1
"@arquesito ay pobrecito :-(
",-1
"@_MontseFdez sin Yolanda? Jajaj :(
",-1
"Creo que me voy a mojar... Y feo!!! :(
",-1
"Muy mal estoy ultimamente :(
",-1
"pero travis :( http://t.co/l6et3MU3oT
",-1
"UNAS GANAS DE LANZAR TENGO :(
",-1
"@cataninja no me gusta ninguno de los dos :(
",-1
"No me pasa :( https://t.co/XxTwiaUOM6
",-1
"Aun estoy esperando que Hermes venga :(
",-1
":( Me aburrooooo :(.:D Mg y hablamos :D.&lt;3 :3 :D :3 &lt;3
",-1
"lo triste de cuando empiece el instituto es que no podremos estar tanto como ahora en las redes sociales y yo odio eso :(
",-1
"Y Leones no lo sabe :(
",-1
"@Floorencia_95 :((( me engañas
",-1
"@LuanaBelennn ojala :(
",-1
"Ugh quiero ir a puerto rico :(
",-1
"@CPNB_VE pero donde xq a la salida del metro de petare hay full bachaqueros :(
",-1
"@manuevas dices ""gente embarazada"" y me imagino a los hombres también jajajajajaja :(
",-1
"@Melisaaalvarado gracias, a cierto sos mal amiga y no me hablas,se te extraña negra :(
",-1
"Y si algo me faltaba, se me rompio el mouse :(
",-1
"@MrPanchogal @janduman hace frío :(
",-1
"Estoy malditamente nerviosa :(
",-1
"Mañana salgo a la una :(
",-1
"@PreciosoPuma jajajajaja ay eso no es de niños pequeños :(
",-1
"Si no estuvieraa lejoosss :(
",-1
"@pietersex tu si que eres un sunshine, no das mas de bonita :(
",-1
"¿Tienes cuadros o posters en tu pared? ¡Publica una foto! — Ya no :( http://t.co/UNXBeMwy9a
",-1
"@SuleBSoprano haced un concierto en Aranjuez yaaaa o qué :-(
",-1
"@M4LIK1993 NO SE LO ENVIÉ BASTA :(
",-1
"ya esta lo hice!!!! :c :(
",-1
"Verdad :(
",-1
"@Smaniamati03 me imagino jajajajaj andaaaaaa . Te iba a comentar otra cosa pero ya había otro coment. :((((( re sanchez
",-1
"Una y otra ves me consumo en la agonía.Con esta opresión que me impide respirar en calma (quiero escribir la cancion entera :( )
",-1
"En Panamá somos inmunes al calor ya :(
",-1
"Poco y nada, cierra todo y vámonos. :(
",-1
"Y por qué caen las tostadas siempre del lado de la mantequilla? :(  no lo sé, hijo mío https://t.co/Hc90smI1iq
",-1
"@Clauu_rodriguez yo quiero repetirlo jo :( Y tu me caiste de cojones de bien la verdad, aunque seas de LA MORALEJA.
",-1
"@benny_emmanuel son de las peores cosas de la vida :(
",-1
"usted no cree en mi :( jkajajaajajaj
",-1
"Porquee todo lo que es frito me gusta tanto :(
",-1
"Saben que había una perrita que vivía acá en la puerta de mi casa ahre, era callejera y se la llevaron :(
",-1
"@Walillll de camiones gasto diariamente como 25 pesos, la comida pues llevo lonche pero igual vuela alto mi dinero :(
",-1
"Este finde paso re rápido :(
",-1
"Vine, vi y no estabas... :(
",-1
"quiero ir a ver a ariana, aunque sea a tribuna :(
",-1
"@Santiagoddicted rompes mi corazón :(
",-1
"Vida hijueputa se perdió el control y estoy viendo canal RCN. :(
",-1
"Te extraño tanto miamoooor!!! :( un par de horitas no mas
",-1
"Estudiando tecnología de los materiales :(
",-1
"@Choclass ¡YA! Yo estoy harta. No le digas esto a nadie *susurra* pero me colé en las cocinas de Hogwarts el otro día. Trabajan mucho :(
",-1
"Ayyy jajaja si :( https://t.co/UPgZx6NIxC
",-1
"@Marcos_Shady1 JAJAJAJAJAJAJAJAJJA bueno eta ben :( :(
",-1
"necesito editar una foto y no tengo editores :(
",-1
"Todo estaba bien hasta que Luis me acordo que ayer nos iban a robar :(
",-1
"@Faiden97 oye tu me olvidaste :(
",-1
"@TamaraGaciopp @BLanzelottaOK Puede ser que sea verdad lo que decis, pero intento no creerlo :( Quiero que este amor perduree
",-1
"O tener que leer :( @_KaroolV
",-1
"#twittdelos90s A ver cuando viene NIRVANA a Mexico :( :'(
",-1
"Oh, estoy más sólo que kung fu en el día del amigo :(
",-1
"#ESLDragonBall #OGWIN No comprenden... Huni esta Dando Kills para cuando el los Mate den mas Dinero... Kappa :(
",-1
"@IridescentBlood Te vi ayer y ya te extraño &lt;3 Aunque me dejes en visto, culebrita :(
",-1
"Agotada masivamente ¿por qué no vas a ser san lunes? :(
",-1
"Me quemaron con un cigarrillo :(
",-1
"Seria perfecto si hubiera sido para una pelicula de Arnold Schwarzenegger :(
",-1
"no es cierto, la verdad me pongo muy a dieta para ver si así ya salgo de la soltería :(
",-1
"6969.  No se quien eres :(
",-1
"tengo  mucho  sueño   :(
",-1
"Ya no me habla. :(
",-1
"#SorteoOnePlus2ProAndroid @ProAndroid no suelo ganar sorteos, sed diferentes :((( demostradme que no todos sois iguales xD
",-1
"@negrosaavedrae no cache negro :( ajajaj
",-1
"Jajaj,nada de eso mi amor :(. @arroba_aamm
",-1
"Ok.... NO me hablen... :(
",-1
"Xq mi familia tiene miedo?? Y yo no!.. No entiendo :(
",-1
"@xchinosbiased Yo no tengo dinero ni vienen muchos artistas :(
",-1
"@maximoavk yo creo que la vi :(
",-1
"Lástima por mí que si tengo :(
",-1
"@PlayxYT no wey me pase un mal rato intentando jugar con esos botones :(
",-1
"Gise extraño nuestros momentos juntas,te extraño ah vos!!  :(
",-1
"@imhanselbiscuit same tas dugo jusq :(
",-1
"Voy a tener qe alejarme de ella y no joderla mas. :(
",-1
"Hablenme por Skype :(
",-1
"Fav y mando nudes en DM 🙈..Ahora que tengo su atención, malditos enfermos, quiero decirles que tengo hambre. :(
",-1
"@exoisnotmystyle :(((((((( DECIMELO A MÍ, que él es mi ultimate. Es tipo veo a otros guapos, pero tiene que aparecer algo de Sehun y nO(???
",-1
"@Crazy_BL_lover JAJAJAJA me quede en el capitulo 1 :( http://t.co/Vrw643SZPo
",-1
"Me siento mal :( . Necesito aire .. http://t.co/0eJEOzivbx
",-1
"@MrKardaskar Se termina cuando llegas a la bestia sedienta de sangre :(
",-1
"@Ayrton_DiasPh aaaaaaaaw ♥ te amo bro! Somos inseparables , menos berra que esta perdido con su hermana :(
",-1
"la verdad esto no me gusta para nada :(
",-1
"Un día sin abrazos es un mal día :(
",-1
"Estoy clara que si 😂 ""@lynnvsb: Johannelyccp_ jajajaja soy una maldita pecueca :(""
",-1
"A huevo, hay descuentos por inicio de clases y el iphone 6 lo van a rebajar, así el 5 va a estar más barato y voy a poder comprarme el 4 :(
",-1
"uno esta tranquilo ocupandose de sus tareas y demas, y de la nada DUDLEY BOYS!!!!! asi no se puede :( grite como mismo chiquillo de los 90'
",-1
"@Aguswads No se quien soss :(
",-1
"¿Por qué hay spam de Orange en mi TL? ¿Me odian? :((((
",-1
"Me pregunto si seré la única que sigue usando los emojis normales ( :( :| ^^)
",-1
"Me arde la cara :( y mañana a trabajar en miami beach😰 en todo el sol 😭
",-1
"Es como la gente tipo ""soy pro-gay ^^"" pero luego dicen cosas tipo ""Pero no veo bien que adopten :(""
",-1
"yo era una de las que peleaba :( https://t.co/jOfzzQhP0h
",-1
"@eddaleons Sí. :( Y fueron dos apuñaladas muy seguidas. Primero Colbert, y luego Jon. :(
",-1
"Soy un poco cruel, lo siento amigo :-(
",-1
"@PiLiie4 te quedaste dormida :(
",-1
"Que pija 1 bien 10 mal :((
",-1
"chinita :(
",-1
"@elliefox_cw Eso ha sonado increíblemente tierno :-(
",-1
"@Pedge21 claro... :(
",-1
"#FelizLunes QUE LES PASA ES LUNES NADIE ESTA FELIZ EN LUNES :(
",-1
"@Valgarciah_ njd con razon andas pingue perdida y cuando vuelves?:(
",-1
"Si el cbc es así no me quiero imaginar lo que va a ser la facultad :(
",-1
"@palmon_digi pues estoy muy desconectado de todo por ahora... tengo muchas cosas que hacer :(
",-1
"Yo solo quisiera saber si es que tu me extrañas? :(
",-1
"Loco dejen d critacarme al pelado tranfuga este q me bajan el animo mal :(
",-1
"@lauralucio como has estado Lau? me tienes muy abanonada :(
",-1
"Uh hoy no fue Ryan para molestarlo y hacerle bullying :(
",-1
"@BrianArena10 vos me decís boluda :(
",-1
"-Mk consigase un marido por que eso de andar mandandose mensajes usted misma esta muy deprimente:(.- :-(
",-1
"666 antes hablábamos más y no sé por qué pero perdimos el contacto y no mola tía :(
",-1
"Tengo a aprender a vivir con tu aucencia ... Pero nunca olvidar los recuerdos !! :(
",-1
"Gente que sigue a Camila, ALÉJENSE DE MI BEBÉ. &gt;:(
",-1
"@ISoyErotic yo no te doy rt, porque solo te quiero para mí :(
",-1
"prometo llevar agenda pa apuntar mis tareas....nunca se que tengo que hacer por eso no hago nada :(
",-1
"@Iveek Soy gracioso :(
",-1
"Tus recuerdos no me dejan respirar no quiero mas seguir con todo este dolor :(
",-1
"257 páginas :(((
",-1
"@poeta_azul uuuuy ! Ese fue un error terrible :( .Además de ser un carrazo
",-1
"Plena que Aucas resurgió como Ave Fénix jaja :(
",-1
"@Sonrisa_Masini solo dos minutos debo seguirte?? Bueno :-(
",-1
"No se cuanto mas pueda aguantar... :(
",-1
"Quiero ver a mi pequeña :(( y hacerla dormir otra vez :((
",-1
"Cada vez que veo esto, me pregunto de qué muerto moroso habrá sido :(  pero donde sea que esté: Gracias 💕🙆🏽 http://t.co/vk8jU0TxZC
",-1
"@17littleturtle @lauramudkip @miriamlophar @bled_ats TORTU VENTE JO!!!!:(
",-1
"Que no te quieran vender un botelo porque te ves ""chica""😓 solo me pasa a mi :(
",-1
"yo lo quiero leer :(
",-1
"@DavidAuryn nunca me has twitteado :(
",-1
"@jfandos84 el ticket es la garantía de compra :( Es imprescindible la presentación del mismo para el cambio o devolución...
",-1
"vos, me abandonaste :(
",-1
"Hoy empiezo a contar los días para que se acabe este bendito reposo :(.
",-1
"En que momento llegue a mi casa esta mañana y me comi mi bolsita de gomitas :(
",-1
"@SEBTSB Ok soñaré contigo Te amo :(
",-1
"@JaimeSpecial me esperaba una foto de fran :( quiero una foto de fran :( hace mucho que no veo el pelo a fran :(
",-1
"@ErickEllen mi niñiiiiiiiiiiii te follo :(
",-1
"@NaohSandoval vamos a la cineteca, andale :(
",-1
"@5SOSNoticias si hace coros, tambien escribe y canta, que desconsiderados :(
",-1
"@DaimonDpro :( lo quería ver fluyendo en tus manos legendarias, ya ni modo xD
",-1
"Que feo es estar perdida en la UBA :(
",-1
"No te gusta nadie, nadie dije :( okno.Anons, le gusto yo okn... — Ya vieron :(..Jajajaja exacto, tu me gustas 😂😂❤ http://t.co/LR8CHyXf5f
",-1
"TENGO QUE VER A ARIANA :(
",-1
"@Kevin___Kevin No es un NO :( y aque horas tenes el exámen?
",-1
"Estoy con otras porque no me quiero Enamorar de ella :(
",-1
"@DozenST @OmarTodo  creo que el mainkra me jodió igual mi móvil :(
",-1
"Con eso de su sopa con fideos súper gorditos :(
",-1
"@Abrahaaamh  me quede dormida :( y mi papa se fue y cuando  llegaron me pare y me bañe y salimos pero mi papa no me paro
",-1
"No es de dios ir al súper tan temprano. :(
",-1
"Valió mauser!  Se jodio el motor del aire evaporativo de la casa :(! .¿Cómo diablos vamos aguantar el calorón?
",-1
"Porque no :(
",-1
"Publica una foto de tu mascota. — Esta durmiendo, no me quiere :( http://t.co/zYeYDJb7OC
",-1
"@juancamiloza JAJAJAJAJAJAJAJA :(
",-1
"@iAnahyy__ Jajajaja si entiendo pero a usted no le entendí nada u_u jajaja ntt no la verdad no, explique me no sea mala :( :'( :| u_u
",-1
"@sugxmama_ perdón :(
",-1
"ayyyy no :( y yo nunca la he visto https://t.co/5DMmAOsMTC
",-1
"Me habla bonito y PUMMM la perdono. :( jajaja
",-1
"@piabonm no me llames baby me rompistes el corazon :( ..Quiero divorcio. 💔
",-1
"donde sera que esta el botón para devolver el tiempo :(
",-1
"Mis amigas están re casadas y me hacen sentir mal cuando hablan de sus novios &lt;////3 yo también quiero saben :(((bue
",-1
"Cabros, en la Network en que parte da la opción para ponerlo ""In spanish""? no me acuerdo :( #SummerSlamCL
",-1
"Buenos días mozos, vaya noche de mierdota :( contrcturas.. helloooo again Podria partir cosas con mis trapecios.
",-1
"en el sueño fue mejor :(
",-1
"@Pixees Aun no he ido a Venezuela. :(
",-1
"Yo para usted no soy nada /pero usted para mi lo es todo ??. eso es lo q uno siente y a esa persona le vale MIERDA  :( :(
",-1
"Pero es el más gat de todos . Así queee :(
",-1
"Yo busco de comprender la mentalidad que tienen personas mojoniadas :(
",-1
"Soy @AmoANatalia26 ..Necesito ese Kit para hacer mas amena mi vida de chacal :( @Natalia_Tellez #RetoPMTelehit y #TelehitMusicPMKit..x290
",-1
"@NiallOfficial @shipchub aww no :(
",-1
"Qué hambre :((
",-1
"@BrenRoyce_ AGUANTAAAAAAAAAAH ! vos me clavas el visto hdp :(( &lt;3 a
",-1
"Lave mi ropa y pues... Quedo con olor a feo :(((.Después dicen que porque es que uno no se colabora... Jajaja.*olvido echarle el soflan* :(:
",-1
"Hola! Saludos xdd pasate por este ask y sigueme, el otro me lo suspendieron :(( deja preguntas y… — y si no quierooo http://t.co/eNZh9QZTQ7
",-1
"No guevón, esque el mejor comediante del mundo es un bobo hijueputa al lado mio. JAJAJAJAJAJAJAJAJAJAJAJAJAJAJA :(
",-1
"Definitivamente NO es lo mismo ,bajooooooooon -10 :(
",-1
"nunca he tenido sexo como una monja en un convento :-(
",-1
"Quiero jugar a la pelota :(
",-1
"@JuanchiUrban ya la bajas amigo :(
",-1
"Amor prohibido :( http://t.co/3yHFfYUngA
",-1
"@Adrii_Anaya aquí ve &lt;\3 me has abandonado!!! :(
",-1
"@Undertakerh ahorita quiero ser gente rutinaria y desayunar barbacoa pero desayune pan francés con huevo :(.#Guacala
",-1
"Dadadada me rompieron el cargador del celulaaaaaar :(
",-1
"6666 no sabía de tu existencia :(
",-1
"Mis logros sobresalientes de esta semana han sido: aprenderme ""let it go"" en rumano y comer por fin un cachopo en Asturias. Sad life :(
",-1
"@Hazarismo Yo también te extraño. Que duro es esto jaja :(
",-1
"No Esta GH :( :(
",-1
"@Iara_Howard seguro se lo guarda para el final de la serie, ah re que no. Que cagada, me rompiste las ilusiones :(
",-1
"Nadie me contó lo del Alianza :(
",-1
"@Jchuchi19 ¿Qué te ha parecido la peli? a la próxima eliges tú que no he estado muy acertada :(
",-1
"No me gusto mucho lo qe dijo el papa de belu de que la relacion de belu y mariano tenia fecha de vencimiento  :(
",-1
"@FredD8A Me siento como un venezolano, estafado. :(
",-1
"@MarinaLuch no me puedo apoyar del lao derecho :(
",-1
"Que feo murió :(
",-1
"Chales, se me olvido ver a la @carmenmirandamx y nadie tuvo la decencia de recordármelo... La neta no me merezco ni un tamal :(
",-1
"Debí quedarme chiquita y cachetona siempre :((
",-1
"Se va a acabar la temporada en Mr. Robot, fue muy rápido :(
",-1
"Quiero el celulaaaaaaar ya :(
",-1
"Qué hago para no volver a caer? Siempre es lo mismo :( http://t.co/RRkDWrWW2Q
",-1
"No pero cuando lo vi pense que te ibas a ir :( https://t.co/6WBvZxV5fM
",-1
"Quiero comer por encima de mis posibilidades económicas y :(
",-1
"Voy a extrañarlo :(
",-1
"@pillowofyoongi Estas viva??? TE EXTRAÑO!!!! :(
",-1
"La segunda temporada de JoJo no me ha molado ni la mitad que la primera :(
",-1
"@ciruelaxante que rico, por tu culpa ahora quiero papas :(
",-1
"Un día sin gym es como un día no vivido. :(
",-1
"Nos perdimos las pizzas con rami :( .Muy pronto (? Jaja B)
",-1
"Gracias ya pronto se acabara mi dia especial :( , gracias por todo a TODOS &lt;3 hace mucho no me sentia tan bien !
",-1
"No te entiendo :( http://t.co/S8vgSn6dvU
",-1
"Esta semana estoy de mañana y me da paja de solo pensarlo :-( .
",-1
"@nicooarriagada 😱 y porque? Estoy mediaticamente super perdida :(
",-1
"2 gringas, 10 alitas y una chelada... Soy una maldita puerca :( 🐷🐷 @Dios_Padre ayudame!!
",-1
"Cero ganas de irme :(
",-1
"Quiero llegar a mi casa ya :(
",-1
"@Jonathannuberg jajaja si :( peeeero lo bueno es que es la mica 😅😅😅😅
",-1
